,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
75,0.0,47.0,Female,Full-Time Student,White - British,2.0,3.0,,3.0,1.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,Owns Outright,1,3.0,1.0,No,3,10,10,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,W25AE,Bayswater,E00023468,0.0,2.0,Online and Offline,2.0,Not Concerned
76,0.0,36.0,Female,"Unemployed, Not Registered-Seeking Work",White - Western European (type in),4.0,4.0,,4.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,Owns With A Mortgage Or Loan,2,4.0,2.0,No,3,9,9,9,1,1.0,1.0,1.0,NHS,,3.0,W25BU,Bayswater,E00023475,0.0,4.0,Online,,Not Concerned
77,0.0,22.0,Male,Working - Full Time (30+ HRS),White - British,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,8.0,,Rents (With Or Without Housing Benefit),6,3.0,0.0,No,3,4,7,9,2,3.0,1.0,2.0,None of these,UK  ,7.0,W25EA,Bayswater,E00023459,0.0,,Dont know,,Not Concerned
78,0.0,,Female,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Indian,4.0,4.0,,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,Owns Outright,2,2.0,0.0,No,3,7,8,8,5,1.0,1.0,1.0,NHS,UK  ,8.0,W25EA,Bayswater,E00023459,0.0,3.6666666666666665,Online and Offline,2.0,Not Concerned
79,0.0,,Female,other,White - British,3.0,3.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,8.0,,Owns Outright,6,,,(Refused),3,7,7,7,7,1.0,1.0,1.0,NHS,UK  ,9.0,W25EA,Bayswater,E00023459,0.0,3.6,Offline,3.0,Not Concerned
80,0.0,48.0,Female,Working - Full Time (30+ HRS),White - British,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,Owns Outright,2,2.0,2.0,No,3,8,9,7,3,1.0,1.0,1.0,NHS,UK  ,9.0,W21DN,Hyde Park,,0.0,1.8,Online and Offline,1.0,Concerned
81,0.0,40.0,Male,Working - Full Time (30+ HRS),Mixed - White and Black - African,2.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,10,9,7,2,1.0,1.0,1.0,NHS,UK  ,7.0,W21AN,Hyde Park,E00175183,1.0,2.0,Offline,1.0,Not Concerned
82,0.0,23.0,Male,Full-Time Student,White - British,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,10,8,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W21AN,Hyde Park,E00175183,0.0,2.0,Offline,2.0,Concerned
83,0.0,24.0,Male,Full-Time Student,White - British,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,Owns Outright,2,3.0,1.0,No,3,8,9,11,3,1.0,2.0,1.0,NHS,UK  ,9.0,W21DN,Hyde Park,,0.0,1.6,Offline,2.0,Not Concerned
84,0.0,47.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,Part Owns And Part Rents (shared Ownership),2,3.0,1.0,No,3,10,7,9,3,2.0,1.0,1.0,NHS,UK  ,8.0,W21AJ,Hyde Park,E00175183,0.0,2.0,Offline,2.0,Concerned
85,0.0,24.0,Female,other,White - British,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,Owns Outright,2,24.0,1.0,No,3,10,8,8,3,2.0,1.0,1.0,NHS,UK  ,9.0,W21AJ,Hyde Park,E00175183,0.0,2.0,Offline,2.0,Not Concerned
86,0.0,37.0,Female,other,White - British,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,Rents A Room In A Shared Property,2,1.0,0.0,No,3,9,9,10,4,1.0,2.0,1.0,NHS,UK  ,9.0,W21DN,Hyde Park,,1.0,1.6,Offline,2.0,Concerned
87,0.0,38.0,Male,Working - Full Time (30+ HRS),White - British,3.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,Owns With A Mortgage Or Loan,2,2.0,0.0,No,3,10,7,9,6,2.0,2.0,1.0,NHS,UK  ,9.0,W21AJ,Hyde Park,E00175183,0.0,1.8,Online,,Concerned
88,0.0,65.0,Female,other,White - British,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,Owns With A Mortgage Or Loan,2,4.0,2.0,No,3,9,9,8,2,1.0,1.0,1.0,NHS,UK  ,9.0,W21DN,Hyde Park,,1.0,1.6,Offline,1.5,Concerned
89,0.0,47.0,Male,Working - Full Time (30+ HRS),Mixed - White and Black - African,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,3.0,1.0,No,1,8,9,8,4,1.0,1.0,1.0,NHS,UK  ,7.0,W21AJ,Hyde Park,E00175183,1.0,2.0,Offline,2.0,Concerned
90,0.0,44.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,2.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,Part Owns And Part Rents (shared Ownership),3,4.0,2.0,No,3,10,8,8,5,1.0,2.0,1.0,NHS,,7.0,W21DN,Hyde Park,,1.0,1.8,Online and Offline,2.0,Not Concerned
91,0.0,39.0,Female,Working - Full Time (30+ HRS),Black or Black British - African ,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,Rents A Room In A Shared Property,2,4.0,2.0,No,3,9,8,8,4,1.0,1.0,1.0,NHS,,6.0,W21AJ,Hyde Park,E00175183,0.0,2.0,Offline,2.0,Concerned
92,0.0,55.0,Female,other,White - British,2.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,1.0,No,3,9,8,9,5,1.0,1.0,1.0,NHS,UK  ,9.0,W21AN,Hyde Park,E00175183,0.0,1.8,Offline,2.0,Concerned
93,0.0,37.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,3.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,4.0,2.0,No,3,10,9,8,3,1.0,1.0,1.0,NHS,UK  ,7.0,W21DN,Hyde Park,,0.0,1.8,Offline,2.0,Not Concerned
94,0.0,37.0,Male,Working - Full Time (30+ HRS),Black or Black British -  Caribbean,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,Rents A Room In A Shared Property,3,3.0,0.0,Yes,3,10,9,8,6,1.0,1.0,1.0,NHS,,6.0,W21DN,Hyde Park,,1.0,2.2,Offline,2.0,Concerned
95,0.0,39.0,Male,Working - Full Time (30+ HRS),Mixed - White and Black - Caribbean,3.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,Owns With A Mortgage Or Loan,2,3.0,1.0,No,3,9,9,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W21DN,Hyde Park,,0.0,1.6,Offline,2.0,Concerned
96,0.0,,Male,Working - Full Time (30+ HRS),White - Western European (type in),2.0,4.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),1,1.0,0.0,No,3,8,8,7,8,2.0,2.0,1.0,NHS,,8.0,W25NJ,Bayswater,E00023451,0.0,3.4,None,,Not Concerned
97,0.0,60.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Indian,1.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,1.0,2.0,Owns Outright,3,2.0,0.0,No,3,10,9,8,6,3.0,3.0,3.0,NHS,UK  ,9.0,W25NJ,Bayswater,E00023451,2.0,3.0,Offline,1.0,Not Concerned
98,0.0,39.0,Male,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,Rents (With Or Without Housing Benefit),1,2.0,0.0,No,3,10,9,8,2,1.0,1.0,1.0,NHS,,7.0,W25NJ,Bayswater,E00023451,0.0,3.0,Offline,2.0,Not Concerned
99,0.0,22.0,Female,Working - Full Time (30+ HRS),White - British,4.0,4.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,4.0,1.0,,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,5,6,6,8,2.0,2.0,2.0,None of these,UK  ,9.0,W25NJ,Bayswater,E00023451,0.0,3.25,Dont know,,Concerned
100,1.0,81.0,Male,Retired,Mixed - Any other mixed background (type in),2.0,2.0,,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,9,9,9,2,1.0,1.0,1.0,NHS,UK  ,9.0,W25NJ,Bayswater,E00023451,1.0,2.0,Offline,1.0,Not Concerned
101,0.0,,Female,Working - Full Time (30+ HRS),White - British,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,9,8,3,1.0,1.0,1.0,NHS,UK  ,9.0,W25QS,Bayswater,E00023484,0.0,2.0,Offline,2.0,Not Concerned
102,0.0,36.0,Female,Working - Full Time (30+ HRS),White - British,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,Part Owns And Part Rents (shared Ownership),2,3.0,1.0,No,3,10,10,8,2,1.0,1.0,1.0,NHS,UK  ,9.0,W25QS,Bayswater,E00023484,0.0,1.0,Offline,1.0,Not Concerned
103,0.0,40.0,Male,Working - Full Time (30+ HRS),White - Western European (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Owns Outright,1,4.0,2.0,No,3,10,10,9,3,1.0,1.0,1.0,NHS,,8.0,W25QZ,Bayswater,E00023484,0.0,2.0,None,,Not Concerned
104,0.0,,Female,Working - Full Time (30+ HRS),White - British,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,Part Owns And Part Rents (shared Ownership),3,1.0,0.0,No,3,10,10,10,4,3.0,3.0,2.0,NHS,UK  ,9.0,W93AL,Queen's Park,E00023851,0.0,2.8,Online and Offline,1.0,Not Concerned
105,0.0,,Male,Working - Full Time (30+ HRS),Black or Black British - African ,4.0,5.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,2.0,1.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,11,11,10,6,1.0,1.0,1.0,NHS,UK  ,8.0,W93AL,Queen's Park,E00023851,0.0,1.8,Offline,1.0,Not Concerned
106,0.0,,Male,Working - Full Time (30+ HRS),White - British,4.0,4.0,4.0,3.0,,4.0,3.0,4.0,4.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,2.0,,No,3,10,10,10,6,2.0,2.0,1.0,NHS,UK  ,9.0,W104LA,Queen's Park,E00023851,0.0,1.8,Offline,2.0,Not Concerned
107,0.0,,Male,Unemployed due to ill health,White - Eastern European  (type in),4.0,4.0,,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),4,1.0,,Yes,3,10,10,10,4,2.0,1.0,2.0,NHS,,8.0,W93AJ,Queen's Park,E00023862,1.0,1.8,Offline,2.0,Concerned
108,0.0,,Female,Working - Full Time (30+ HRS),Asian or Asian British - Chinese ,5.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),4,1.0,0.0,No,3,8,7,7,6,2.0,2.0,1.0,NHS,UK  ,9.0,W93AJ,Queen's Park,E00023862,0.0,1.8,Offline,2.0,Concerned
109,0.0,,Female,"Unemployed, Not Registered-Seeking Work",Asian or Asian British - Bangladeshi,5.0,4.0,,5.0,,3.0,4.0,3.0,4.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),3,4.0,2.0,No,3,9,9,9,6,1.0,1.0,1.0,NHS,,,W104AJ,Queen's Park,E00023875,0.0,2.4,Offline,2.0,Concerned
110,0.0,,Female,Working - Full Time (30+ HRS),White - British,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,Owns Outright,1,1.0,,No,3,10,10,11,2,1.0,1.0,1.0,NHS,UK  ,9.0,W104AJ,Queen's Park,E00023875,0.0,2.2,Offline,2.0,Not Concerned
111,0.0,28.0,Female,Working - Full Time (30+ HRS),White - British,4.0,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,,No,3,9,9,9,6,1.0,1.0,1.0,None of these,UK  ,9.0,W104AJ,Queen's Park,E00023875,0.0,1.8,Offline,2.0,Not Concerned
112,0.0,,Female,other,Mixed - White and Black - Caribbean,5.0,4.0,,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,10,10,9,5,1.0,2.0,1.0,NHS,UK  ,9.0,W93AL,Queen's Park,E00023851,1.0,1.8,Offline,3.0,Concerned
113,0.0,,Male,Working - Full Time (30+ HRS),White - British,2.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,Owns With A Mortgage Or Loan,1,3.0,0.0,No,3,10,10,10,3,1.0,1.0,1.0,NHS,UK  ,9.0,W104AJ,Queen's Park,E00023875,0.0,2.6,Offline,1.5,Not Concerned
114,0.0,61.0,Female,"Unemployed, Not Registered-Seeking Work",White - British,4.0,3.0,,4.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,Owns Outright,2,2.0,,No,3,11,10,10,5,2.0,2.0,2.0,NHS,UK  ,9.0,W104AJ,Queen's Park,E00023875,0.0,1.8,Offline,2.0,Not Concerned
115,0.0,,Male,Working - Full Time (30+ HRS),White - British,4.0,4.0,3.0,4.0,,3.0,4.0,3.0,4.0,4.0,2.0,1.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,11,11,6,2.0,1.0,2.0,NHS,UK  ,9.0,W93AL,Queen's Park,E00023851,0.0,2.2,Online,,Not Concerned
116,0.0,,Male,Working - Full Time (30+ HRS),Mixed - White and Asian ,4.0,5.0,3.0,4.0,,3.0,4.0,4.0,3.0,4.0,2.0,2.0,Part Owns And Part Rents (shared Ownership),3,2.0,0.0,No,3,11,11,11,1,1.0,1.0,1.0,NHS,UK  ,9.0,W93AL,Queen's Park,E00023851,0.0,1.8,None,,Not Concerned
117,0.0,,Male,Working - Full Time (30+ HRS),White - British,4.0,3.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,Owns With A Mortgage Or Loan,3,4.0,,No,3,10,10,10,4,2.0,1.0,2.0,NHS,UK  ,9.0,W104AJ,Queen's Park,E00023875,0.0,1.8,Offline,1.0,Not Concerned
118,0.0,,Male,other,Black or Black British - African ,3.0,4.0,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,11,10,10,5,2.0,2.0,2.0,NHS,UK  ,8.0,W93AL,Queen's Park,E00023851,2.0,1.8,Offline,2.0,Concerned
119,1.0,,Male,Retired,Black or Black British -  Caribbean,5.0,5.0,,5.0,,5.0,5.0,4.0,5.0,4.0,2.0,2.0,Owns Outright,5,2.0,,(Refused),2,6,7,7,9,1.0,3.0,3.0,NHS,UK  ,8.0,W104AJ,Queen's Park,E00023875,2.0,3.0,Offline,2.0,Concerned
120,0.0,51.0,Female,Working - Full Time (30+ HRS),White - British,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,Owns With A Mortgage Or Loan,2,3.0,2.0,Yes,3,9,8,9,6,2.0,1.0,1.0,NHS,UK  ,5.0,W91AW,Little Venice,E00023745,0.0,2.75,Offline,2.0,Concerned
121,0.0,48.0,Female,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,Owns With A Mortgage Or Loan,2,3.0,2.0,No,3,10,9,9,8,1.0,1.0,1.0,NHS,UK  ,9.0,W91AD,Little Venice,E00023759,0.0,2.4,Offline,2.0,Not Concerned
122,0.0,42.0,Male,Working - Full Time (30+ HRS),Mixed - White and Black - Caribbean,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,2.0,Yes,3,8,8,8,7,2.0,1.0,2.0,NHS,UK  ,4.0,W91AN,Little Venice,E00023755,1.0,3.2,Offline,2.0,Concerned
123,0.0,67.0,Female,Retired,White - British,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,Owns Outright,2,2.0,0.0,No,3,9,9,8,9,2.0,1.0,1.0,NHS,UK  ,9.0,W91AW,Little Venice,E00023745,0.0,2.6,Offline,2.0,Not Concerned
124,0.0,55.0,Female,Working - Full Time (30+ HRS),Asian or Asian British - Indian,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,Owns With A Mortgage Or Loan,2,4.0,1.0,No,3,9,10,9,9,1.0,1.0,1.0,NHS,UK  ,8.0,W91AA,Little Venice,E00023759,0.0,2.8,Offline,2.0,Not Concerned
125,0.0,63.0,Male,Unemployed due to ill health,White - British,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,Owns Outright,2,3.0,0.0,No,2,8,8,9,7,1.0,2.0,1.0,NHS,UK  ,9.0,W91AH,Little Venice,E00023745,2.0,3.0,Offline,2.0,Not Concerned
126,0.0,40.0,Female,Working - Full Time (30+ HRS),Mixed - White and Black - African,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,3.0,Rents A Room In A Shared Property,3,1.0,0.0,Yes,3,8,9,9,8,2.0,2.0,2.0,NHS,UK  ,7.0,W91AN,Little Venice,E00023755,2.0,2.8,Offline,2.0,Concerned
127,0.0,49.0,Male,Working - Full Time (30+ HRS),White - Irish,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,Owns With A Mortgage Or Loan,2,3.0,1.0,Yes,3,8,9,9,9,1.0,1.0,1.0,NHS,UK  ,9.0,W91AN,Little Venice,E00023755,1.0,3.2,Offline,2.0,Concerned
128,0.0,49.0,Male,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Rents (With Or Without Housing Benefit),3,3.0,0.0,No,3,11,10,11,10,1.0,1.0,1.0,NHS,UK  ,9.0,SW1A1PH,St. James's,E00023937,0.0,2.0,Online,,Concerned
129,0.0,24.0,Female,Working - Full Time (30+ HRS),White - British,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,11,10,11,11,1.0,1.0,1.0,NHS,UK  ,6.0,SW1A1NR,St. James's,E00023937,0.0,3.0,Online,,Not Concerned
130,0.0,65.0,Male,other,White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,11,11,11,10,2.0,2.0,2.0,NHS,UK  ,9.0,SW1A1RA,St. James's,E00023937,0.0,2.0,Online and Offline,3.0,Not Concerned
131,0.0,71.0,Female,Retired,White - British,4.0,5.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,11,9,11,10,2.0,2.0,1.0,NHS,UK  ,9.0,SW1A1PL,St. James's,E00023937,0.0,3.0,Offline,1.0,Not Concerned
132,0.0,57.0,Female,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,Owns Outright,3,2.0,0.0,No,3,10,11,9,10,1.0,1.0,1.0,NHS,UK  ,5.0,SW1A1PH,St. James's,E00023937,0.0,2.4,Online and Offline,2.0,Not Concerned
133,0.0,41.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,2.0,Rents (With Or Without Housing Benefit),2,4.0,1.0,No,3,10,11,9,9,1.0,1.0,1.0,NHS,UK  ,8.0,SW1A1HD,St. James's,E00023937,0.0,2.8,Online and Offline,3.0,Not Concerned
134,0.0,51.0,Female,Working - Full Time (30+ HRS),White - British,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,2.0,0.0,No,3,11,10,9,8,1.0,1.0,1.0,NHS,UK  ,7.0,SW1A1NH,St. James's,E00023937,0.0,3.0,Online and Offline,2.5,Concerned
135,0.0,40.0,Male,Working - Full Time (30+ HRS),Black or Black British - African ,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,3.0,0.0,No,3,7,9,8,6,1.0,1.0,1.0,NHS,UK  ,7.0,SW1A1HA,St. James's,E00023937,0.0,2.0,Online and Offline,3.0,Not Concerned
136,0.0,70.0,Female,Retired,White - British,3.0,3.0,,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,Owns Outright,3,,,No,3,9,8,7,5,,,,NHS,UK  ,9.0,NW80EG,Abbey Road,E00023413,0.0,2.0,Offline,5.0,Not Concerned
137,0.0,35.0,Female,other,Any - Other White background (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,3.0,2.0,No,3,11,9,9,4,1.0,1.0,1.0,NHS,,4.0,SW1W8QD,Churchill,E00023546,0.0,2.0,None,,Not Concerned
138,1.0,77.0,Male,Retired,White - British,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,1,5,7,4,6,3.0,2.0,2.0,NHS,UK  ,9.0,SW1W8RZ,Churchill,E00023546,0.0,2.0,Online and Offline,3.0,Not Concerned
139,0.0,42.0,Male,Working - Full Time (30+ HRS),(Refused),5.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,2.0,2.0,No,3,9,10,8,3,1.0,1.0,1.0,Private,,5.0,SW1W8QD,Churchill,E00023546,0.0,3.0,Online,,Not Concerned
140,0.0,50.0,Male,Working - Full Time (30+ HRS),Asian or Asian British - Any other Asian Background (type in),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,10,9,9,3,1.0,1.0,1.0,NHS,,5.0,SW1W8QD,Churchill,E00023546,0.0,2.0,None,,Not Concerned
141,0.0,46.0,Male,Working - Full Time (30+ HRS),White - British,5.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,7,7,6,9,1.0,1.0,1.0,NHS,UK  ,5.0,SW1W8QD,Churchill,E00023546,0.0,2.0,Offline,4.0,Not Concerned
142,0.0,67.0,Male,Retired,White - British,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,9,11,10,9,,,,NHS,UK  ,9.0,SW1W8RQ,Churchill,E00023546,0.0,2.0,Online and Offline,2.0,Not Concerned
143,0.0,22.0,Female,Full-Time Student,Any - Other White background (type in),4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,0.0,No,3,11,10,10,4,1.0,1.0,1.0,None of these,,3.0,SW1W8QD,Churchill,E00023546,0.0,2.0,Online and Offline,5.0,Not Concerned
144,0.0,48.0,Female,"Unemployed, Not Registered-Seeking Work",White - British,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,Rents (With Or Without Housing Benefit),4,1.0,0.0,No,1,7,7,6,5,1.0,1.0,1.0,NHS,UK  ,8.0,SW1W8RY,Churchill,E00023533,0.0,3.0,Online and Offline,3.0,Concerned
145,0.0,53.0,Female,Working - Full Time (30+ HRS),White - Western European (type in),4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,Rents (With Or Without Housing Benefit),5,2.0,0.0,No,3,11,9,9,10,1.0,1.0,1.0,NHS,,8.0,SW1V4AS,Churchill,E00023535,0.0,1.8,None,,Concerned
146,0.0,16.0,Female,Full-Time Student,White - British,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,,Rents (With Or Without Housing Benefit),6,3.0,2.0,Yes,3,12,12,12,12,,,,NHS,UK  ,9.0,SW1V4AS,Churchill,E00023535,0.0,,Dont know,,Not Concerned
147,0.0,47.0,Male,Working - Full Time (30+ HRS),White - British,5.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,2.0,Rents (With Or Without Housing Benefit),3,1.0,1.0,Yes,3,7,11,7,9,1.0,1.0,1.0,NHS,UK  ,9.0,SW1W8LL,Churchill,E00023561,0.0,2.0,Online and Offline,2.0,Not Concerned
148,0.0,50.0,Male,other,Asian or Asian British - Indian,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,Rents (With Or Without Housing Benefit),2,1.0,0.0,No,3,8,7,9,2,3.0,1.0,1.0,NHS,UK  ,9.0,SW1W8LL,Churchill,E00023561,0.0,2.0,None,,Not Concerned
149,0.0,62.0,Male,other,White - British,5.0,5.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,Rents (With Or Without Housing Benefit),3,5.0,3.0,Yes,3,10,10,10,1,1.0,1.0,1.0,NHS,UK  ,9.0,SW1V4AS,Churchill,E00023535,0.0,1.8,Offline,2.0,Concerned
150,0.0,33.0,Female,Working - Full Time (30+ HRS),Any - Other White background (type in),3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,Rents (With Or Without Housing Benefit),2,2.0,0.0,No,3,9,9,10,1,1.0,1.0,1.0,NHS,UK  ,,SW1W8LL,Churchill,E00023561,0.0,1.8,Online,,Not Concerned
151,0.0,55.0,Female,Working - Full Time (30+ HRS),Black or Black British - Any other black background (type in),5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,3.0,Rents (With Or Without Housing Benefit),3,1.0,1.0,Yes,1,8,10,10,1,1.0,1.0,1.0,NHS,,8.0,SW1W8LL,Churchill,E00023561,0.0,4.0,Online and Offline,4.0,Not Concerned
